DATE,ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS,FREIGHT,MAIL,DISTANCE
2021-08,Georgia,Texas,281942,392280.0,448069,24523
2021-08,Georgia,U.S. Virgin Islands,14801,411.0,0,3237
2021-08,Georgia,Utah,52399,158631.0,126376,4770
2021-08,Georgia,Vermont,2144,0.0,0,961
2021-08,Georgia,Virginia,176508,118909.0,42475,11068
2021-08,Georgia,Washington,49014,261866.0,125591,8515
2021-08,Georgia,West Virginia,4660,0.0,0,363
2021-08,Georgia,Wisconsin,47899,22349.0,25853,5341
2021-08,Georgia,Wyoming,5193,0.0,0,1572
2021-08,Hawaii,Alaska,2724,5689.0,139,5574
2021-08,Hawaii,Arizona,44939,144780.0,1314,23125
2021-08,Hawaii,California,539579,2460238.0,287351,179197
2021-08,Hawaii,Colorado,31821,347304.0,38403,16712
2021-08,Hawaii,Florida,2010,130247.0,0,4757
2021-08,Hawaii,Georgia,7853,227408.0,0,4502
2021-08,Hawaii,Hawaii,426281,1189476.0,0,5733
2021-08,Hawaii,Illinois,26434,799326.0,25612,16883
2021-08,Hawaii,Massachusetts,5751,57078.0,0,5095
2021-08,Hawaii,Minnesota,5320,90430.0,0,3972
2021-08,Hawaii,Nevada,32125,128899.0,1208,10914
2021-08,Hawaii,New Jersey,9216,165528.0,33410,9866
2021-08,Hawaii,New York,8086,286815.0,0,4983
2021-08,Hawaii,North Carolina,7256,4930.0,1745,4678
2021-08,Hawaii,Oregon,23015,80080.0,1877,12937
2021-08,Hawaii,Texas,46286,721013.0,29660,22719
2021-08,Hawaii,U.S. Pacific Trust Territories and Possessions,8244,281777.0,505776,3801
2021-08,Hawaii,Utah,10811,29640.0,0,5929
2021-08,Hawaii,Virginia,6207,75184.0,0,4817
2021-08,Hawaii,Washington,94361,820284.0,4107,26729
2021-08,Idaho,Arizona,15426,1736.0,0,4458
2021-08,Idaho,California,50416,20935.0,0,16079
2021-08,Idaho,Colorado,30532,2083.0,0,4153
2021-08,Idaho,Florida,85,0.0,105,4349
2021-08,Idaho,Georgia,4569,28.0,0,1838
2021-08,Idaho,Illinois,14393,1360.0,0,7196
2021-08,Idaho,Indiana,15,0.0,0,1563
2021-08,Idaho,Iowa,23,0.0,0,1156
2021-08,Idaho,Maryland,19,398.0,52,2059
2021-08,Idaho,Michigan,9,0.0,0,1660
2021-08,Idaho,Minnesota,8112,820.0,0,1142
2021-08,Idaho,Missouri,5,0.0,0,2535
2021-08,Idaho,Nebraska,69,0.0,0,1048
2021-08,Idaho,Nevada,10363,986.0,0,1576
2021-08,Idaho,New Mexico,23,0.0,0,781
2021-08,Idaho,New York,1621,0.0,0,4288
2021-08,Idaho,Oregon,8086,4510.0,0,1227
2021-08,Idaho,Pennsylvania,27,0.0,0,1850
2021-08,Idaho,Tennessee,782,0.0,0,3286
2021-08,Idaho,Texas,19540,1585.0,0,15695
2021-08,Idaho,Utah,34444,1478.0,0,1776
2021-08,Idaho,Washington,36777,47559.0,0,2749
2021-08,Illinois,Alabama,8478,6340.0,0,2756
2021-08,Illinois,Alaska,26442,17130.0,9772,14108
2021-08,Illinois,Arizona,111127,102470.0,220927,17080
2021-08,Illinois,Arkansas,11564,790.0,0,3766
2021-08,Illinois,California,332617,1461240.0,848301,77746
2021-08,Illinois,Colorado,144300,236943.0,188188,14635
2021-08,Illinois,Connecticut,22911,31303.0,9923,4692
2021-08,Illinois,Florida,374943,277217.0,365539,80483
2021-08,Illinois,Georgia,113122,91432.0,87492,10901
2021-08,Illinois,Hawaii,22571,291947.0,335804,16883
2021-08,Illinois,Idaho,13417,4395.0,0,7196
2021-08,Illinois,Illinois,47415,36.0,0,3099
2021-08,Illinois,Indiana,43931,207.0,0,1734
2021-08,Illinois,Iowa,35812,215.0,0,3903
2021-08,Illinois,Kansas,10372,617.0,0,2824
2021-08,Illinois,Kentucky,56562,47147.0,0,4677
2021-08,Illinois,Louisiana,22481,10617.0,3308,5005
2021-08,Illinois,Maine,26859,1071.0,0,7429
2021-08,Illinois,Maryland,47520,85628.0,5849,4337
2021-08,Illinois,Massachusetts,69554,110049.0,119573,8778
2021-08,Illinois,Michigan,122677,52897.0,559,6822
2021-08,Illinois,Minnesota,86199,63062.0,24579,4974
2021-08,Illinois,Missouri,91075,75815.0,7950,7180
2021-08,Illinois,Montana,24156,701.0,0,12537
2021-08,Illinois,Nebraska,32973,18027.0,593,4068
2021-08,Illinois,Nevada,118138,99673.0,107529,22881
2021-08,Illinois,New Hampshire,11056,1970.0,0,2524
2021-08,Illinois,New Jersey,50285,42742.0,222916,2849
2021-08,Illinois,New Mexico,11936,9707.0,0,4475
2021-08,Illinois,New York,170174,128809.0,21676,23095
2021-08,Illinois,North Carolina,95727,52884.0,25139,12959
2021-08,Illinois,North Dakota,9659,0.0,0,2228
2021-08,Illinois,Ohio,100504,120191.0,3543,5633
2021-08,Illinois,Oklahoma,21520,8824.0,0,5693
2021-08,Illinois,Oregon,43930,32106.0,138503,8707
2021-08,Illinois,Pennsylvania,117975,110704.0,62218,13330
2021-08,Illinois,Puerto Rico,19045,17369.0,51360,10345
2021-08,Illinois,Rhode Island,16789,7965.0,0,4238
2021-08,Illinois,South Carolina,50847,3797.0,0,13413
2021-08,Illinois,South Dakota,17706,320.0,0,5148
2021-08,Illinois,Tennessee,89361,70655.0,1934,7792
2021-08,Illinois,Texas,256901,1266201.0,384669,37189
2021-08,Illinois,U.S. Virgin Islands,420,0.0,0,2115
2021-08,Illinois,Utah,40734,62388.0,28721,8759
2021-08,Illinois,Vermont,10277,50.0,0,3052
2021-08,Illinois,Virginia,135775,77804.0,83908,13609
2021-08,Illinois,Washington,96007,113183.0,253137,17841
2021-08,Illinois,West Virginia,5645,0.0,0,1349
2021-08,Illinois,Wisconsin,77841,4927.0,0,2938
2021-08,Illinois,Wyoming,11463,217.0,0,3401
2021-08,Indiana,Arizona,17767,25650.0,57817,5949
2021-08,Indiana,California,9155,3050.0,3788,16538
2021-08,Indiana,Colorado,26039,43450.0,40231,3908
2021-08,Indiana,Florida,60690,16548.0,7,30432
2021-08,Indiana,Georgia,48068,28329.0,7028,2884
2021-08,Indiana,Illinois,40271,650.0,0,1911
2021-08,Indiana,Louisiana,14,0.0,0,707
2021-08,Indiana,Maine,555,0.0,0,1738
2021-08,Indiana,Maryland,7250,8444.0,710,516
2021-08,Indiana,Massachusetts,6039,0.0,0,1636
2021-08,Indiana,Michigan,16026,2566.0,44786,1626
2021-08,Indiana,Minnesota,15504,1512.0,33693,2911
2021-08,Indiana,Mississippi,3,0.0,0,553
2021-08,Indiana,Montana,5,0.0,0,1326
2021-08,Indiana,Nevada,18986,16680.0,10187,11379
2021-08,Indiana,New Jersey,4219,0.0,0,1290
2021-08,Indiana,New Mexico,104,810.0,0,1161
2021-08,Indiana,New York,9323,4.0,0,1985
2021-08,Indiana,North Carolina,24839,1759.0,0,2689
2021-08,Indiana,Ohio,67,0.0,0,182
2021-08,Indiana,Oklahoma,9,0.0,0,688
2021-08,Indiana,Oregon,81,0.0,0,1877
2021-08,Indiana,Pennsylvania,8666,110.0,0,2352
2021-08,Indiana,South Carolina,3506,0.0,0,3550
2021-08,Indiana,South Dakota,328,0.0,0,913
2021-08,Indiana,Texas,45497,25852.0,12172,12256
2021-08,Indiana,Utah,12,118.0,0,1355
2021-08,Indiana,Virginia,11603,836.0,0,3510
2021-08,Indiana,Washington,4717,4567.0,6281,5377
2021-08,Iowa,Arizona,11253,0.0,0,5927
2021-08,Iowa,Arkansas,28,0.0,0,429
2021-08,Iowa,California,2382,0.0,0,5974
2021-08,Iowa,Colorado,26043,3132.0,0,4898
2021-08,Iowa,Florida,8085,0.0,0,13345
2021-08,Iowa,Georgia,11997,2872.0,0,2180
2021-08,Iowa,Illinois,32412,700.0,0,3793
2021-08,Iowa,Maryland,18,0.0,0,910
2021-08,Iowa,Michigan,8377,0.0,0,964
2021-08,Iowa,Minnesota,9624,0.0,0,916
2021-08,Iowa,Missouri,3512,0.0,0,405
2021-08,Iowa,Nevada,7528,0.0,0,3751
2021-08,Iowa,North Carolina,10351,60.0,0,3187
2021-08,Iowa,Oregon,754,0.0,0,1471
2021-08,Iowa,Tennessee,1667,0.0,0,1011
2021-08,Iowa,Texas,21892,2.0,0,8128
2021-08,Iowa,Utah,2046,0.0,0,955
2021-08,Iowa,Virginia,3032,0.0,0,1794
2021-08,Kansas,Arizona,1639,55.0,0,1725
2021-08,Kansas,California,725,0.0,0,1203
2021-08,Kansas,Colorado,15531,3789.0,0,3353
2021-08,Kansas,Florida,1796,338.0,0,5531
2021-08,Kansas,Georgia,6456,394.0,0,2346
2021-08,Kansas,Illinois,9785,78.0,0,4000
2021-08,Kansas,Louisiana,6,0.0,0,669
2021-08,Kansas,Maryland,4,0.0,0,1129
2021-08,Kansas,Massachusetts,158,0.0,0,1433
2021-08,Kansas,Minnesota,3386,0.0,0,545
2021-08,Kansas,Missouri,3020,2108.0,0,392
2021-08,Kansas,Nevada,2344,0.0,0,1972
2021-08,Kansas,Texas,23760,207.0,0,4885
2021-08,Kansas,Washington,1998,0.0,0,1430
2021-08,Kentucky,Arizona,4186,972.0,0,6197
2021-08,Kentucky,California,6338,5628.0,0,17026
2021-08,Kentucky,Colorado,29132,31438.0,1974,9486
2021-08,Kentucky,Florida,91615,12322.0,0,38729
2021-08,Kentucky,Georgia,70627,203798.0,22777,4834
2021-08,Kentucky,Illinois,52323,33801.0,0,4677
2021-08,Kentucky,Louisiana,1280,0.0,0,1321
2021-08,Kentucky,Maine,332,0.0,0,810
2021-08,Kentucky,Maryland,11853,21292.0,0,925
2021-08,Kentucky,Massachusetts,4968,0.0,0,1504
2021-08,Kentucky,Michigan,12742,0.0,0,2236
2021-08,Kentucky,Minnesota,13126,0.0,0,2308
2021-08,Kentucky,Missouri,210,145.0,0,933
2021-08,Kentucky,Nevada,17370,7933.0,0,13411
2021-08,Kentucky,New Jersey,6999,0.0,0,2276
2021-08,Kentucky,New York,12831,0.0,0,3662
2021-08,Kentucky,North Carolina,29656,2226.0,0,2572
2021-08,Kentucky,Pennsylvania,12232,3974.0,0,3518
2021-08,Kentucky,Rhode Island,674,0.0,0,1519
2021-08,Kentucky,South Carolina,3972,0.0,0,3903
2021-08,Kentucky,Tennessee,218,0.0,0,623
2021-08,Kentucky,Texas,49836,8656.0,0,16564
2021-08,Kentucky,Utah,7243,15424.0,3842,2859
2021-08,Kentucky,Virginia,20447,30.0,0,6005
2021-08,Kentucky,Washington,8541,6111.0,477,3930
2021-08,Kentucky,Wisconsin,66,0.0,0,318
2021-08,Louisiana,Alabama,153,0.0,0,379
2021-08,Louisiana,Arizona,6064,17463.0,977,2600
2021-08,Louisiana,Arkansas,498,0.0,0,493
2021-08,Louisiana,California,14222,80395.0,6820,18688
2021-08,Louisiana,Colorado,18431,55419.0,4944,4248
2021-08,Louisiana,Florida,44670,33582.0,6587,9517
2021-08,Louisiana,Georgia,62271,21303.0,11564,3725
2021-08,Louisiana,Idaho,5,0.0,0,1706
2021-08,Louisiana,Illinois,21562,19168.0,5320,5005
2021-08,Louisiana,Indiana,162,164.0,619,707
2021-08,Louisiana,Kentucky,1505,0.0,0,1941
2021-08,Louisiana,Louisiana,40,0.0,0,74
2021-08,Louisiana,Maryland,7300,22245.0,3882,2994
2021-08,Louisiana,Massachusetts,3926,0.0,0,1368
2021-08,Louisiana,Michigan,5948,16.0,2476,1852
2021-08,Louisiana,Minnesota,3003,1176.0,1559,2078
2021-08,Louisiana,Missouri,2427,5137.0,934,1293
2021-08,Louisiana,Nebraska,13,56.0,0,841
2021-08,Louisiana,Nevada,10512,31847.0,600,6035
2021-08,Louisiana,New Hampshire,2,0.0,0,1371
2021-08,Louisiana,New Jersey,7602,218.0,3309,3501
2021-08,Louisiana,New Mexico,68,716.0,0,1014
2021-08,Louisiana,New York,8906,823.0,0,5912
2021-08,Louisiana,North Carolina,27027,1825.0,21268,5640
2021-08,Louisiana,Ohio,1850,0.0,0,4347
2021-08,Louisiana,Oklahoma,890,471.0,0,1672
2021-08,Louisiana,Oregon,39,0.0,0,2050
2021-08,Louisiana,Pennsylvania,4998,1279.0,0,5274
2021-08,Louisiana,Puerto Rico,17,0.0,0,1720
2021-08,Louisiana,South Carolina,661,0.0,0,1349
2021-08,Louisiana,Tennessee,8228,12627.0,899,471
2021-08,Louisiana,Texas,128494,74183.0,21335,12268
2021-08,Louisiana,Utah,3067,1121.0,3430,2856
2021-08,Louisiana,Virginia,8545,712.0,0,9464
2021-08,Louisiana,Washington,4012,923.0,0,2086
2021-08,Louisiana,Wisconsin,127,660.0,0,903
2021-08,Maine,Colorado,4377,0.0,0,1782
2021-08,Maine,Florida,8416,0.0,0,14319
2021-08,Maine,Georgia,10707,77.0,0,4215
2021-08,Maine,Illinois,27742,675.0,0,8329
2021-08,Maine,Indiana,494,0.0,0,2607
2021-08,Maine,Kentucky,472,0.0,0,810
2021-08,Maine,Maine,73,0.0,0,109
2021-08,Maine,Maryland,17189,0.0,0,1012
2021-08,Maine,Massachusetts,5247,0.0,0,792
2021-08,Maine,Michigan,6838,0.0,0,2086
2021-08,Maine,Minnesota,3398,0.0,0,3408
2021-08,Maine,Missouri,3,0.0,0,1297
2021-08,Maine,Nevada,11,0.0,0,2410
2021-08,Maine,New Jersey,8474,0.0,0,2546
2021-08,Maine,New York,17388,0.0,0,2712
2021-08,Maine,North Carolina,15123,119.0,0,4168
2021-08,Maine,Ohio,1399,0.0,0,2610
2021-08,Maine,Pennsylvania,18051,20.0,0,2650
2021-08,Maine,South Carolina,155,0.0,0,1707
2021-08,Maine,Tennessee,2,0.0,0,1010
2021-08,Maine,Texas,3998,0.0,0,5018
2021-08,Maine,Virginia,25282,20.0,0,5311
2021-08,Maine,Wisconsin,600,0.0,0,887
2021-08,Maryland,Alabama,454,799.0,0,682
2021-08,Maryland,Arizona,13601,63580.0,18958,3975
2021-08,Maryland,Arkansas,76,0.0,0,912
2021-08,Maryland,California,27422,109002.0,14538,28248
2021-08,Maryland,Colorado,37285,83654.0,37548,10763
2021-08,Maryland,Connecticut,13868,56432.0,0,283
2021-08,Maryland,Florida,189388,137410.0,12162,18780
2021-08,Maryland,Georgia,67194,67621.0,38339,3423
2021-08,Maryland,Illinois,44655,51499.0,12025,4337
2021-08,Maryland,Indiana,6681,8252.0,2169,516
2021-08,Maryland,Kansas,1,0.0,0,1129
2021-08,Maryland,Kentucky,11493,15167.0,0,925
2021-08,Maryland,Louisiana,6305,10198.0,2175,1996
2021-08,Maryland,Maine,14897,0.0,0,452
2021-08,Maryland,Massachusetts,19945,105478.0,0,369
2021-08,Maryland,Michigan,22389,29217.0,7419,1755
2021-08,Maryland,Minnesota,21958,26917.0,9139,2808
2021-08,Maryland,Mississippi,1519,2771.0,0,888
2021-08,Maryland,Missouri,19083,51007.0,225,1705
2021-08,Maryland,Montana,83,0.0,0,1805
2021-08,Maryland,Nebraska,1,0.0,0,1025
2021-08,Maryland,Nevada,26089,69952.0,12471,6498
2021-08,Maryland,New Hampshire,14852,9758.0,0,377
2021-08,Maryland,New Jersey,164,0.0,0,338
2021-08,Maryland,New Mexico,1090,201.0,0,1670
2021-08,Maryland,New York,58924,122014.0,0,1475
2021-08,Maryland,North Carolina,47105,66840.0,17283,2123
2021-08,Maryland,Ohio,17498,42456.0,255,651
2021-08,Maryland,Oklahoma,474,854.0,0,2251
2021-08,Maryland,Oregon,244,677.0,27,2358
2021-08,Maryland,Pennsylvania,10977,7908.0,0,524
2021-08,Maryland,Puerto Rico,13913,27020.0,0,3130
2021-08,Maryland,Rhode Island,15571,14712.0,0,327
2021-08,Maryland,South Carolina,29612,11530.0,0,2117
2021-08,Maryland,Tennessee,17210,38056.0,663,1839
2021-08,Maryland,Texas,80253,153957.0,69089,20056
2021-08,Maryland,Utah,9382,20771.0,2166,3730
2021-08,Maryland,Virginia,11558,24358.0,0,159
2021-08,Maryland,Washington,8964,2396.0,1041,4670
2021-08,Maryland,Wisconsin,8505,9761.0,0,1282
2021-08,Massachusetts,Arizona,18651,6798.0,23778,6900
2021-08,Massachusetts,California,121265,215444.0,64250,36887
2021-08,Massachusetts,Colorado,45581,104939.0,85474,5262
2021-08,Massachusetts,Connecticut,275,0.0,0,91
2021-08,Massachusetts,Florida,191558,194660.0,115346,33360
2021-08,Massachusetts,Georgia,69989,117216.0,42975,3694
2021-08,Massachusetts,Hawaii,5125,19809.0,0,5095
2021-08,Massachusetts,Illinois,70162,112917.0,52187,8778
2021-08,Massachusetts,Indiana,6389,22.0,0,2454
2021-08,Massachusetts,Kentucky,5103,0.0,0,2333
2021-08,Massachusetts,Louisiana,3827,297.0,0,2736
2021-08,Massachusetts,Maine,4471,0.0,0,792
2021-08,Massachusetts,Maryland,19347,105227.0,0,369
2021-08,Massachusetts,Massachusetts,26198,0.0,0,1777
2021-08,Massachusetts,Michigan,33847,34322.0,448,2753
2021-08,Massachusetts,Minnesota,35247,119654.0,102612,4496
2021-08,Massachusetts,Missouri,10327,48983.0,0,2303
2021-08,Massachusetts,Montana,1510,0.0,0,3982
2021-08,Massachusetts,Nevada,15304,44987.0,11979,7143
2021-08,Massachusetts,New Hampshire,451,0.0,0,109
2021-08,Massachusetts,New Jersey,31181,4849.0,9085,1428
2021-08,Massachusetts,New York,58269,945.0,0,6835
2021-08,Massachusetts,North Carolina,63593,43785.0,62819,8297
2021-08,Massachusetts,Ohio,12575,811.0,0,3609
2021-08,Massachusetts,Oklahoma,92,1385.0,0,1394
2021-08,Massachusetts,Oregon,7920,4845.0,0,5074
2021-08,Massachusetts,Pennsylvania,38551,7057.0,312,3058
2021-08,Massachusetts,Puerto Rico,20013,119976.0,0,3348
2021-08,Massachusetts,Rhode Island,116,0.0,0,78
2021-08,Massachusetts,South Carolina,16875,0.0,0,5584
2021-08,Massachusetts,Tennessee,21764,53710.0,0,5737
2021-08,Massachusetts,Texas,63761,75339.0,197981,18080
2021-08,Massachusetts,U.S. Virgin Islands,483,0.0,0,1693
2021-08,Massachusetts,Utah,18638,66773.0,26415,6315
2021-08,Massachusetts,Vermont,643,0.0,0,308
2021-08,Massachusetts,Virginia,73270,3103.0,13084,5967
2021-08,Massachusetts,Washington,35167,129958.0,29111,7488
2021-08,Massachusetts,Wisconsin,171,0.0,0,1792
2021-08,Massachusetts,Wyoming,437,0.0,0,1996
2021-08,Michigan,Alabama,2638,0.0,0,1804
2021-08,Michigan,Alaska,1458,0.0,718,2986
2021-08,Michigan,Arizona,30192,23733.0,57341,9747
2021-08,Michigan,California,72861,71664.0,429585,27197
2021-08,Michigan,Colorado,58897,51519.0,20066,9692
2021-08,Michigan,Connecticut,9564,835.0,22237,2196
2021-08,Michigan,Florida,167171,24132.0,73624,40693
2021-08,Michigan,Georgia,86555,247304.0,65568,6613
2021-08,Michigan,Illinois,125350,57251.0,1965,7194
2021-08,Michigan,Indiana,17714,3265.0,16408,1626
2021-08,Michigan,Iowa,8736,0.0,0,1498
2021-08,Michigan,Kentucky,13504,0.0,0,2064
2021-08,Michigan,Louisiana,5808,1750.0,0,2778
2021-08,Michigan,Maine,6312,0.0,0,2086
2021-08,Michigan,Maryland,21891,24278.0,22589,1755
2021-08,Michigan,Massachusetts,34113,17288.0,84822,4125
2021-08,Michigan,Michigan,90589,1316.0,0,6052
2021-08,Michigan,Minnesota,49201,18519.0,17238,4140
2021-08,Michigan,Missouri,19931,21120.0,14,3647
2021-08,Michigan,Montana,584,0.0,0,1400
2021-08,Michigan,Nebraska,4789,0.0,0,2604
2021-08,Michigan,Nevada,58043,5713.0,21049,12013
2021-08,Michigan,New Jersey,19895,7371.0,27959,4899
2021-08,Michigan,New Mexico,8,0.0,0,1347
2021-08,Michigan,New York,84724,9831.0,25307,8948
2021-08,Michigan,North Carolina,58098,14507.0,39023,6468
2021-08,Michigan,Ohio,21157,0.0,0,666
2021-08,Michigan,Oklahoma,16,0.0,0,789
2021-08,Michigan,Oregon,3898,413.0,4687,3786
2021-08,Michigan,Pennsylvania,44109,2869.0,15132,7217
2021-08,Michigan,Rhode Island,5929,0.0,0,1230
2021-08,Michigan,South Carolina,14735,0.0,0,3750
2021-08,Michigan,South Dakota,456,0.0,0,1886
2021-08,Michigan,Tennessee,34231,15211.0,4352,4047
2021-08,Michigan,Texas,89043,16471.0,67919,22346
2021-08,Michigan,Utah,23069,28046.0,39060,1481
2021-08,Michigan,Vermont,5359,0.0,0,537
2021-08,Michigan,Virginia,52141,1922.0,0,8927
2021-08,Michigan,Washington,28844,35561.0,65510,5661
2021-08,Michigan,Wisconsin,31342,2609.0,176,2769
2021-08,Michigan,Wyoming,647,0.0,0,1387
2021-08,Minnesota,Alabama,4,0.0,0,785
2021-08,Minnesota,Alaska,24293,12022.0,36572,12489
2021-08,Minnesota,Arizona,47066,34197.0,82605,7661
2021-08,Minnesota,California,114462,118856.0,334156,29332
2021-08,Minnesota,Colorado,73487,32905.0,71101,5446
2021-08,Minnesota,Connecticut,11813,2160.0,19710,4200
2021-08,Minnesota,Florida,82365,44473.0,118623,23535
2021-08,Minnesota,Georgia,54734,132654.0,84245,2906
2021-08,Minnesota,Hawaii,4696,5148.0,20215,3972
2021-08,Minnesota,Idaho,7303,282.0,0,1142
2021-08,Minnesota,Illinois,85202,27298.0,36519,4974
2021-08,Minnesota,Indiana,16023,1721.0,6366,2911
2021-08,Minnesota,Iowa,10737,0.0,0,916
2021-08,Minnesota,Kansas,3645,0.0,0,545
2021-08,Minnesota,Kentucky,14119,0.0,0,1796
2021-08,Minnesota,Louisiana,2645,223.0,18,2078
2021-08,Minnesota,Maine,3131,135.0,0,2272
2021-08,Minnesota,Maryland,23419,6283.0,57402,2808
2021-08,Minnesota,Massachusetts,34758,23510.0,139651,4496
2021-08,Minnesota,Michigan,48091,6886.0,17506,4140
2021-08,Minnesota,Minnesota,40395,0.0,0,2886
2021-08,Minnesota,Missouri,24804,10985.0,5626,3419
2021-08,Minnesota,Montana,34880,1920.0,0,6448
2021-08,Minnesota,Nebraska,11676,0.0,0,944
2021-08,Minnesota,Nevada,45957,59888.0,52451,6601
2021-08,Minnesota,New Hampshire,38,0.0,0,1092
2021-08,Minnesota,New Jersey,15192,3483.0,26901,5040
2021-08,Minnesota,New Mexico,2035,355.0,0,1962
2021-08,Minnesota,New York,28052,3106.0,151,6135
2021-08,Minnesota,North Carolina,36116,12315.0,12358,5780
2021-08,Minnesota,North Dakota,31067,8478.0,0,3460
2021-08,Minnesota,Ohio,20535,709.0,6541,4944
2021-08,Minnesota,Oklahoma,3314,0.0,0,694
2021-08,Minnesota,Oregon,27539,13506.0,165443,5704
2021-08,Minnesota,Pennsylvania,28659,1943.0,30802,8058
2021-08,Minnesota,Puerto Rico,1100,1745.0,11043,4808
2021-08,Minnesota,Rhode Island,3475,56.0,0,2234
2021-08,Minnesota,South Carolina,2560,0.0,0,3257
2021-08,Minnesota,South Dakota,15591,837.0,0,2116
2021-08,Minnesota,Tennessee,23962,2873.0,1119,4272
2021-08,Minnesota,Texas,80869,12550.0,72033,22049
2021-08,Minnesota,Utah,23924,23795.0,13473,991
2021-08,Minnesota,Virginia,31553,599.0,0,6487
2021-08,Minnesota,Washington,58967,70236.0,162541,8025
2021-08,Minnesota,Wisconsin,40472,1662.0,25816,2844
2021-08,Minnesota,Wyoming,3556,0.0,0,1744
2021-08,Mississippi,Alabama,39,0.0,0,53
2021-08,Mississippi,Colorado,9,0.0,0,967
2021-08,Mississippi,Florida,1055,1430.0,0,4319
2021-08,Mississippi,Georgia,28611,4322.0,0,1968
2021-08,Mississippi,Illinois,25,0.0,0,666
2021-08,Mississippi,Indiana,8,0.0,0,553
2021-08,Mississippi,Louisiana,40,0.0,0,175
2021-08,Mississippi,Maryland,1521,1971.0,0,888
2021-08,Mississippi,Massachusetts,24,0.0,0,1254
2021-08,Mississippi,Missouri,32,0.0,0,444
2021-08,Mississippi,Nevada,17,0.0,0,1455
2021-08,Mississippi,New Mexico,15,0.0,0,970
2021-08,Mississippi,North Carolina,8980,0.0,0,1701
2021-08,Mississippi,Ohio,5,0.0,0,664
2021-08,Mississippi,Oklahoma,10,0.0,0,427
2021-08,Mississippi,Pennsylvania,3,0.0,0,786
2021-08,Mississippi,South Carolina,10,0.0,0,1728
2021-08,Mississippi,Tennessee,1091,0.0,0,479
2021-08,Mississippi,Texas,24636,1501.0,0,6407
2021-08,Mississippi,Virginia,690,0.0,0,1667
2021-08,Missouri,Alabama,7,0.0,0,594
2021-08,Missouri,Arizona,37632,43415.0,36259,7958
2021-08,Missouri,Arkansas,2814,2201.0,0,582
2021-08,Missouri,California,57811,125048.0,40522,37413
2021-08,Missouri,Colorado,76354,52988.0,9942,8274
2021-08,Missouri,Connecticut,42,0.0,0,1169
2021-08,Missouri,Florida,111163,77372.0,23855,38075
2021-08,Missouri,Georgia,70041,45665.0,38658,4509
2021-08,Missouri,Idaho,150,354.0,0,2535
2021-08,Missouri,Illinois,84086,49806.0,21673,7438
2021-08,Missouri,Iowa,3443,0.0,0,405
2021-08,Missouri,Kansas,2844,9078.0,0,392
2021-08,Missouri,Kentucky,180,0.0,0,679
2021-08,Missouri,Louisiana,2088,1753.0,0,1769
2021-08,Missouri,Maryland,20380,42675.0,1161,1705
2021-08,Missouri,Massachusetts,10660,31750.0,0,3559
2021-08,Missouri,Michigan,17987,3023.0,30744,4276
2021-08,Missouri,Minnesota,22234,23394.0,159879,2633
2021-08,Missouri,Missouri,14424,16011.0,4214,1010
2021-08,Missouri,Montana,31,0.0,0,2114
2021-08,Missouri,Nebraska,3065,7192.0,525,342
2021-08,Missouri,Nevada,42735,55903.0,12231,10511
2021-08,Missouri,New Hampshire,138,188.0,0,1031
2021-08,Missouri,New Jersey,2508,0.0,0,872
2021-08,Missouri,New Mexico,30,0.0,0,1652
2021-08,Missouri,New York,17905,32014.0,0,8494
2021-08,Missouri,North Carolina,40449,43705.0,10103,7711
2021-08,Missouri,Ohio,3380,8698.0,0,1528
2021-08,Missouri,Oklahoma,5887,11677.0,0,813
2021-08,Missouri,Oregon,6725,12938.0,2124,6154
2021-08,Missouri,Pennsylvania,17885,15132.0,0,5031
2021-08,Missouri,Puerto Rico,302,0.0,0,4263
2021-08,Missouri,Rhode Island,92,0.0,0,2254
2021-08,Missouri,South Carolina,5650,2236.0,0,6240
2021-08,Missouri,Tennessee,21586,29840.0,2215,994
2021-08,Missouri,Texas,128313,73156.0,68305,17416
2021-08,Missouri,Utah,19014,14447.0,46671,5308
2021-08,Missouri,Virginia,20948,1383.0,0,10079
2021-08,Missouri,Washington,23824,64197.0,0,7885
2021-08,Missouri,Wisconsin,3759,1405.0,0,703
2021-08,Montana,Arizona,8211,0.0,0,7268
2021-08,Montana,California,26757,49.0,0,31724
2021-08,Montana,Colorado,66192,2065.0,0,11072
2021-08,Montana,Florida,825,0.0,0,10515
2021-08,Montana,Georgia,6815,0.0,0,5282
2021-08,Montana,Illinois,27137,0.0,0,12537
2021-08,Montana,Indiana,107,0.0,0,1504
2021-08,Montana,Kentucky,16,0.0,0,1424
2021-08,Montana,Maryland,103,0.0,0,1805
2021-08,Montana,Massachusetts,1327,0.0,0,1991
2021-08,Montana,Michigan,556,0.0,0,2800
2021-08,Montana,Minnesota,38047,2489.0,0,6448
2021-08,Montana,Missouri,124,0.0,0,2114
2021-08,Montana,Montana,3737,0.0,0,2260
2021-08,Montana,Nevada,8759,0.0,0,5178
2021-08,Montana,New Jersey,3554,0.0,0,1882
2021-08,Montana,New York,6019,0.0,0,11671
2021-08,Montana,North Carolina,7721,0.0,0,5472
2021-08,Montana,North Dakota,4,0.0,0,816
2021-08,Montana,Ohio,3,0.0,0,1480
2021-08,Montana,Oregon,7460,315.0,0,3185
2021-08,Montana,Pennsylvania,3924,0.0,0,1853
