,DATE,ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS,FREIGHT,MAIL,DISTANCE,SLIDER_KEYS
45616,2021-08,Louisiana,Virginia,8545,712.0,0,9464,31
45617,2021-08,Louisiana,Washington,4012,923.0,0,2086,31
45618,2021-08,Louisiana,Wisconsin,127,660.0,0,903,31
45619,2021-08,Maine,Colorado,4377,0.0,0,1782,31
45620,2021-08,Maine,Florida,8416,0.0,0,14319,31
45621,2021-08,Maine,Georgia,10707,77.0,0,4215,31
45622,2021-08,Maine,Illinois,27742,675.0,0,8329,31
45623,2021-08,Maine,Indiana,494,0.0,0,2607,31
45624,2021-08,Maine,Kentucky,472,0.0,0,810,31
45625,2021-08,Maine,Maine,73,0.0,0,109,31
45626,2021-08,Maine,Maryland,17189,0.0,0,1012,31
45627,2021-08,Maine,Massachusetts,5247,0.0,0,792,31
45628,2021-08,Maine,Michigan,6838,0.0,0,2086,31
45629,2021-08,Maine,Minnesota,3398,0.0,0,3408,31
45630,2021-08,Maine,Missouri,3,0.0,0,1297,31
45631,2021-08,Maine,Nevada,11,0.0,0,2410,31
45632,2021-08,Maine,New Jersey,8474,0.0,0,2546,31
45633,2021-08,Maine,New York,17388,0.0,0,2712,31
45634,2021-08,Maine,North Carolina,15123,119.0,0,4168,31
45635,2021-08,Maine,Ohio,1399,0.0,0,2610,31
45636,2021-08,Maine,Pennsylvania,18051,20.0,0,2650,31
45637,2021-08,Maine,South Carolina,155,0.0,0,1707,31
45638,2021-08,Maine,Tennessee,2,0.0,0,1010,31
45639,2021-08,Maine,Texas,3998,0.0,0,5018,31
45640,2021-08,Maine,Virginia,25282,20.0,0,5311,31
45641,2021-08,Maine,Wisconsin,600,0.0,0,887,31
45642,2021-08,Maryland,Alabama,454,799.0,0,682,31
45643,2021-08,Maryland,Arizona,13601,63580.0,18958,3975,31
45644,2021-08,Maryland,Arkansas,76,0.0,0,912,31
45645,2021-08,Maryland,California,27422,109002.0,14538,28248,31
45646,2021-08,Maryland,Colorado,37285,83654.0,37548,10763,31
45647,2021-08,Maryland,Connecticut,13868,56432.0,0,283,31
45648,2021-08,Maryland,Florida,189388,137410.0,12162,18780,31
45649,2021-08,Maryland,Georgia,67194,67621.0,38339,3423,31
45650,2021-08,Maryland,Illinois,44655,51499.0,12025,4337,31
45651,2021-08,Maryland,Indiana,6681,8252.0,2169,516,31
45652,2021-08,Maryland,Kansas,1,0.0,0,1129,31
45653,2021-08,Maryland,Kentucky,11493,15167.0,0,925,31
45654,2021-08,Maryland,Louisiana,6305,10198.0,2175,1996,31
45655,2021-08,Maryland,Maine,14897,0.0,0,452,31
45656,2021-08,Maryland,Massachusetts,19945,105478.0,0,369,31
45657,2021-08,Maryland,Michigan,22389,29217.0,7419,1755,31
45658,2021-08,Maryland,Minnesota,21958,26917.0,9139,2808,31
45659,2021-08,Maryland,Mississippi,1519,2771.0,0,888,31
45660,2021-08,Maryland,Missouri,19083,51007.0,225,1705,31
45661,2021-08,Maryland,Montana,83,0.0,0,1805,31
45662,2021-08,Maryland,Nebraska,1,0.0,0,1025,31
45663,2021-08,Maryland,Nevada,26089,69952.0,12471,6498,31
45664,2021-08,Maryland,New Hampshire,14852,9758.0,0,377,31
45665,2021-08,Maryland,New Jersey,164,0.0,0,338,31
45666,2021-08,Maryland,New Mexico,1090,201.0,0,1670,31
45667,2021-08,Maryland,New York,58924,122014.0,0,1475,31
45668,2021-08,Maryland,North Carolina,47105,66840.0,17283,2123,31
45669,2021-08,Maryland,Ohio,17498,42456.0,255,651,31
45670,2021-08,Maryland,Oklahoma,474,854.0,0,2251,31
45671,2021-08,Maryland,Oregon,244,677.0,27,2358,31
45672,2021-08,Maryland,Pennsylvania,10977,7908.0,0,524,31
45673,2021-08,Maryland,Puerto Rico,13913,27020.0,0,3130,31
45674,2021-08,Maryland,Rhode Island,15571,14712.0,0,327,31
45675,2021-08,Maryland,South Carolina,29612,11530.0,0,2117,31
45676,2021-08,Maryland,Tennessee,17210,38056.0,663,1839,31
45677,2021-08,Maryland,Texas,80253,153957.0,69089,20056,31
45678,2021-08,Maryland,Utah,9382,20771.0,2166,3730,31
45679,2021-08,Maryland,Virginia,11558,24358.0,0,159,31
45680,2021-08,Maryland,Washington,8964,2396.0,1041,4670,31
45681,2021-08,Maryland,Wisconsin,8505,9761.0,0,1282,31
45682,2021-08,Massachusetts,Arizona,18651,6798.0,23778,6900,31
45683,2021-08,Massachusetts,California,121265,215444.0,64250,36887,31
45684,2021-08,Massachusetts,Colorado,45581,104939.0,85474,5262,31
45685,2021-08,Massachusetts,Connecticut,275,0.0,0,91,31
45686,2021-08,Massachusetts,Florida,191558,194660.0,115346,33360,31
45687,2021-08,Massachusetts,Georgia,69989,117216.0,42975,3694,31
45688,2021-08,Massachusetts,Hawaii,5125,19809.0,0,5095,31
45689,2021-08,Massachusetts,Illinois,70162,112917.0,52187,8778,31
45690,2021-08,Massachusetts,Indiana,6389,22.0,0,2454,31
45691,2021-08,Massachusetts,Kentucky,5103,0.0,0,2333,31
45692,2021-08,Massachusetts,Louisiana,3827,297.0,0,2736,31
45693,2021-08,Massachusetts,Maine,4471,0.0,0,792,31
45694,2021-08,Massachusetts,Maryland,19347,105227.0,0,369,31
45695,2021-08,Massachusetts,Massachusetts,26198,0.0,0,1777,31
45696,2021-08,Massachusetts,Michigan,33847,34322.0,448,2753,31
45697,2021-08,Massachusetts,Minnesota,35247,119654.0,102612,4496,31
45698,2021-08,Massachusetts,Missouri,10327,48983.0,0,2303,31
45699,2021-08,Massachusetts,Montana,1510,0.0,0,3982,31
45700,2021-08,Massachusetts,Nevada,15304,44987.0,11979,7143,31
45701,2021-08,Massachusetts,New Hampshire,451,0.0,0,109,31
45702,2021-08,Massachusetts,New Jersey,31181,4849.0,9085,1428,31
45703,2021-08,Massachusetts,New York,58269,945.0,0,6835,31
45704,2021-08,Massachusetts,North Carolina,63593,43785.0,62819,8297,31
45705,2021-08,Massachusetts,Ohio,12575,811.0,0,3609,31
45706,2021-08,Massachusetts,Oklahoma,92,1385.0,0,1394,31
45707,2021-08,Massachusetts,Oregon,7920,4845.0,0,5074,31
45708,2021-08,Massachusetts,Pennsylvania,38551,7057.0,312,3058,31
45709,2021-08,Massachusetts,Puerto Rico,20013,119976.0,0,3348,31
45710,2021-08,Massachusetts,Rhode Island,116,0.0,0,78,31
45711,2021-08,Massachusetts,South Carolina,16875,0.0,0,5584,31
45712,2021-08,Massachusetts,Tennessee,21764,53710.0,0,5737,31
45713,2021-08,Massachusetts,Texas,63761,75339.0,197981,18080,31
45714,2021-08,Massachusetts,U.S. Virgin Islands,483,0.0,0,1693,31
45715,2021-08,Massachusetts,Utah,18638,66773.0,26415,6315,31
45716,2021-08,Massachusetts,Vermont,643,0.0,0,308,31
45717,2021-08,Massachusetts,Virginia,73270,3103.0,13084,5967,31
45718,2021-08,Massachusetts,Washington,35167,129958.0,29111,7488,31
45719,2021-08,Massachusetts,Wisconsin,171,0.0,0,1792,31
45720,2021-08,Massachusetts,Wyoming,437,0.0,0,1996,31
45721,2021-08,Michigan,Alabama,2638,0.0,0,1804,31
45722,2021-08,Michigan,Alaska,1458,0.0,718,2986,31
45723,2021-08,Michigan,Arizona,30192,23733.0,57341,9747,31
45724,2021-08,Michigan,California,72861,71664.0,429585,27197,31
45725,2021-08,Michigan,Colorado,58897,51519.0,20066,9692,31
45726,2021-08,Michigan,Connecticut,9564,835.0,22237,2196,31
45727,2021-08,Michigan,Florida,167171,24132.0,73624,40693,31
45728,2021-08,Michigan,Georgia,86555,247304.0,65568,6613,31
45729,2021-08,Michigan,Illinois,125350,57251.0,1965,7194,31
45730,2021-08,Michigan,Indiana,17714,3265.0,16408,1626,31
45731,2021-08,Michigan,Iowa,8736,0.0,0,1498,31
45732,2021-08,Michigan,Kentucky,13504,0.0,0,2064,31
45733,2021-08,Michigan,Louisiana,5808,1750.0,0,2778,31
45734,2021-08,Michigan,Maine,6312,0.0,0,2086,31
45735,2021-08,Michigan,Maryland,21891,24278.0,22589,1755,31
45736,2021-08,Michigan,Massachusetts,34113,17288.0,84822,4125,31
45737,2021-08,Michigan,Michigan,90589,1316.0,0,6052,31
45738,2021-08,Michigan,Minnesota,49201,18519.0,17238,4140,31
45739,2021-08,Michigan,Missouri,19931,21120.0,14,3647,31
45740,2021-08,Michigan,Montana,584,0.0,0,1400,31
45741,2021-08,Michigan,Nebraska,4789,0.0,0,2604,31
45742,2021-08,Michigan,Nevada,58043,5713.0,21049,12013,31
45743,2021-08,Michigan,New Jersey,19895,7371.0,27959,4899,31
45744,2021-08,Michigan,New Mexico,8,0.0,0,1347,31
45745,2021-08,Michigan,New York,84724,9831.0,25307,8948,31
45746,2021-08,Michigan,North Carolina,58098,14507.0,39023,6468,31
45747,2021-08,Michigan,Ohio,21157,0.0,0,666,31
45748,2021-08,Michigan,Oklahoma,16,0.0,0,789,31
45749,2021-08,Michigan,Oregon,3898,413.0,4687,3786,31
45750,2021-08,Michigan,Pennsylvania,44109,2869.0,15132,7217,31
45751,2021-08,Michigan,Rhode Island,5929,0.0,0,1230,31
45752,2021-08,Michigan,South Carolina,14735,0.0,0,3750,31
45753,2021-08,Michigan,South Dakota,456,0.0,0,1886,31
45754,2021-08,Michigan,Tennessee,34231,15211.0,4352,4047,31
45755,2021-08,Michigan,Texas,89043,16471.0,67919,22346,31
45756,2021-08,Michigan,Utah,23069,28046.0,39060,1481,31
45757,2021-08,Michigan,Vermont,5359,0.0,0,537,31
45758,2021-08,Michigan,Virginia,52141,1922.0,0,8927,31
45759,2021-08,Michigan,Washington,28844,35561.0,65510,5661,31
45760,2021-08,Michigan,Wisconsin,31342,2609.0,176,2769,31
45761,2021-08,Michigan,Wyoming,647,0.0,0,1387,31
45762,2021-08,Minnesota,Alabama,4,0.0,0,785,31
45763,2021-08,Minnesota,Alaska,24293,12022.0,36572,12489,31
45764,2021-08,Minnesota,Arizona,47066,34197.0,82605,7661,31
45765,2021-08,Minnesota,California,114462,118856.0,334156,29332,31
45766,2021-08,Minnesota,Colorado,73487,32905.0,71101,5446,31
45767,2021-08,Minnesota,Connecticut,11813,2160.0,19710,4200,31
45768,2021-08,Minnesota,Florida,82365,44473.0,118623,23535,31
45769,2021-08,Minnesota,Georgia,54734,132654.0,84245,2906,31
45770,2021-08,Minnesota,Hawaii,4696,5148.0,20215,3972,31
45771,2021-08,Minnesota,Idaho,7303,282.0,0,1142,31
45772,2021-08,Minnesota,Illinois,85202,27298.0,36519,4974,31
45773,2021-08,Minnesota,Indiana,16023,1721.0,6366,2911,31
45774,2021-08,Minnesota,Iowa,10737,0.0,0,916,31
45775,2021-08,Minnesota,Kansas,3645,0.0,0,545,31
45776,2021-08,Minnesota,Kentucky,14119,0.0,0,1796,31
45777,2021-08,Minnesota,Louisiana,2645,223.0,18,2078,31
45778,2021-08,Minnesota,Maine,3131,135.0,0,2272,31
45779,2021-08,Minnesota,Maryland,23419,6283.0,57402,2808,31
45780,2021-08,Minnesota,Massachusetts,34758,23510.0,139651,4496,31
45781,2021-08,Minnesota,Michigan,48091,6886.0,17506,4140,31
45782,2021-08,Minnesota,Minnesota,40395,0.0,0,2886,31
45783,2021-08,Minnesota,Missouri,24804,10985.0,5626,3419,31
45784,2021-08,Minnesota,Montana,34880,1920.0,0,6448,31
45785,2021-08,Minnesota,Nebraska,11676,0.0,0,944,31
45786,2021-08,Minnesota,Nevada,45957,59888.0,52451,6601,31
45787,2021-08,Minnesota,New Hampshire,38,0.0,0,1092,31
45788,2021-08,Minnesota,New Jersey,15192,3483.0,26901,5040,31
45789,2021-08,Minnesota,New Mexico,2035,355.0,0,1962,31
45790,2021-08,Minnesota,New York,28052,3106.0,151,6135,31
45791,2021-08,Minnesota,North Carolina,36116,12315.0,12358,5780,31
45792,2021-08,Minnesota,North Dakota,31067,8478.0,0,3460,31
45793,2021-08,Minnesota,Ohio,20535,709.0,6541,4944,31
45794,2021-08,Minnesota,Oklahoma,3314,0.0,0,694,31
45795,2021-08,Minnesota,Oregon,27539,13506.0,165443,5704,31
45796,2021-08,Minnesota,Pennsylvania,28659,1943.0,30802,8058,31
45797,2021-08,Minnesota,Puerto Rico,1100,1745.0,11043,4808,31
45798,2021-08,Minnesota,Rhode Island,3475,56.0,0,2234,31
45799,2021-08,Minnesota,South Carolina,2560,0.0,0,3257,31
45800,2021-08,Minnesota,South Dakota,15591,837.0,0,2116,31
45801,2021-08,Minnesota,Tennessee,23962,2873.0,1119,4272,31
45802,2021-08,Minnesota,Texas,80869,12550.0,72033,22049,31
45803,2021-08,Minnesota,Utah,23924,23795.0,13473,991,31
45804,2021-08,Minnesota,Virginia,31553,599.0,0,6487,31
45805,2021-08,Minnesota,Washington,58967,70236.0,162541,8025,31
45806,2021-08,Minnesota,Wisconsin,40472,1662.0,25816,2844,31
45807,2021-08,Minnesota,Wyoming,3556,0.0,0,1744,31
45808,2021-08,Mississippi,Alabama,39,0.0,0,53,31
45809,2021-08,Mississippi,Colorado,9,0.0,0,967,31
45810,2021-08,Mississippi,Florida,1055,1430.0,0,4319,31
45811,2021-08,Mississippi,Georgia,28611,4322.0,0,1968,31
45812,2021-08,Mississippi,Illinois,25,0.0,0,666,31
45813,2021-08,Mississippi,Indiana,8,0.0,0,553,31
45814,2021-08,Mississippi,Louisiana,40,0.0,0,175,31
45815,2021-08,Mississippi,Maryland,1521,1971.0,0,888,31
45816,2021-08,Mississippi,Massachusetts,24,0.0,0,1254,31
45817,2021-08,Mississippi,Missouri,32,0.0,0,444,31
45818,2021-08,Mississippi,Nevada,17,0.0,0,1455,31
45819,2021-08,Mississippi,New Mexico,15,0.0,0,970,31
45820,2021-08,Mississippi,North Carolina,8980,0.0,0,1701,31
45821,2021-08,Mississippi,Ohio,5,0.0,0,664,31
45822,2021-08,Mississippi,Oklahoma,10,0.0,0,427,31
45823,2021-08,Mississippi,Pennsylvania,3,0.0,0,786,31
45824,2021-08,Mississippi,South Carolina,10,0.0,0,1728,31
45825,2021-08,Mississippi,Tennessee,1091,0.0,0,479,31
45826,2021-08,Mississippi,Texas,24636,1501.0,0,6407,31
45827,2021-08,Mississippi,Virginia,690,0.0,0,1667,31
45828,2021-08,Missouri,Alabama,7,0.0,0,594,31
45829,2021-08,Missouri,Arizona,37632,43415.0,36259,7958,31
45830,2021-08,Missouri,Arkansas,2814,2201.0,0,582,31
45831,2021-08,Missouri,California,57811,125048.0,40522,37413,31
45832,2021-08,Missouri,Colorado,76354,52988.0,9942,8274,31
45833,2021-08,Missouri,Connecticut,42,0.0,0,1169,31
45834,2021-08,Missouri,Florida,111163,77372.0,23855,38075,31
45835,2021-08,Missouri,Georgia,70041,45665.0,38658,4509,31
45836,2021-08,Missouri,Idaho,150,354.0,0,2535,31
45837,2021-08,Missouri,Illinois,84086,49806.0,21673,7438,31
45838,2021-08,Missouri,Iowa,3443,0.0,0,405,31
45839,2021-08,Missouri,Kansas,2844,9078.0,0,392,31
45840,2021-08,Missouri,Kentucky,180,0.0,0,679,31
45841,2021-08,Missouri,Louisiana,2088,1753.0,0,1769,31
45842,2021-08,Missouri,Maryland,20380,42675.0,1161,1705,31
45843,2021-08,Missouri,Massachusetts,10660,31750.0,0,3559,31
45844,2021-08,Missouri,Michigan,17987,3023.0,30744,4276,31
45845,2021-08,Missouri,Minnesota,22234,23394.0,159879,2633,31
45846,2021-08,Missouri,Missouri,14424,16011.0,4214,1010,31
45847,2021-08,Missouri,Montana,31,0.0,0,2114,31
45848,2021-08,Missouri,Nebraska,3065,7192.0,525,342,31
45849,2021-08,Missouri,Nevada,42735,55903.0,12231,10511,31
45850,2021-08,Missouri,New Hampshire,138,188.0,0,1031,31
45851,2021-08,Missouri,New Jersey,2508,0.0,0,872,31
45852,2021-08,Missouri,New Mexico,30,0.0,0,1652,31
45853,2021-08,Missouri,New York,17905,32014.0,0,8494,31
45854,2021-08,Missouri,North Carolina,40449,43705.0,10103,7711,31
45855,2021-08,Missouri,Ohio,3380,8698.0,0,1528,31
45856,2021-08,Missouri,Oklahoma,5887,11677.0,0,813,31
45857,2021-08,Missouri,Oregon,6725,12938.0,2124,6154,31
45858,2021-08,Missouri,Pennsylvania,17885,15132.0,0,5031,31
45859,2021-08,Missouri,Puerto Rico,302,0.0,0,4263,31
45860,2021-08,Missouri,Rhode Island,92,0.0,0,2254,31
45861,2021-08,Missouri,South Carolina,5650,2236.0,0,6240,31
45862,2021-08,Missouri,Tennessee,21586,29840.0,2215,994,31
45863,2021-08,Missouri,Texas,128313,73156.0,68305,17416,31
45864,2021-08,Missouri,Utah,19014,14447.0,46671,5308,31
45865,2021-08,Missouri,Virginia,20948,1383.0,0,10079,31
45866,2021-08,Missouri,Washington,23824,64197.0,0,7885,31
45867,2021-08,Missouri,Wisconsin,3759,1405.0,0,703,31
45868,2021-08,Montana,Arizona,8211,0.0,0,7268,31
45869,2021-08,Montana,California,26757,49.0,0,31724,31
45870,2021-08,Montana,Colorado,66192,2065.0,0,11072,31
45871,2021-08,Montana,Florida,825,0.0,0,10515,31
45872,2021-08,Montana,Georgia,6815,0.0,0,5282,31
45873,2021-08,Montana,Illinois,27137,0.0,0,12537,31
45874,2021-08,Montana,Indiana,107,0.0,0,1504,31
45875,2021-08,Montana,Kentucky,16,0.0,0,1424,31
45876,2021-08,Montana,Maryland,103,0.0,0,1805,31
45877,2021-08,Montana,Massachusetts,1327,0.0,0,1991,31
45878,2021-08,Montana,Michigan,556,0.0,0,2800,31
45879,2021-08,Montana,Minnesota,38047,2489.0,0,6448,31
45880,2021-08,Montana,Missouri,124,0.0,0,2114,31
45881,2021-08,Montana,Montana,3737,0.0,0,2260,31
45882,2021-08,Montana,Nevada,8759,0.0,0,5178,31
45883,2021-08,Montana,New Jersey,3554,0.0,0,1882,31
45884,2021-08,Montana,New York,6019,0.0,0,11671,31
45885,2021-08,Montana,North Carolina,7721,0.0,0,5472,31
45886,2021-08,Montana,North Dakota,4,0.0,0,816,31
45887,2021-08,Montana,Ohio,3,0.0,0,1480,31
45888,2021-08,Montana,Oregon,7460,315.0,0,3185,31
45889,2021-08,Montana,Pennsylvania,3924,0.0,0,1853,31
45890,2021-08,Montana,South Carolina,2,0.0,0,1891,31
45891,2021-08,Montana,Tennessee,1270,0.0,0,2870,31
45892,2021-08,Montana,Texas,26065,5.0,0,14655,31
45893,2021-08,Montana,Utah,41935,782.0,0,4993,31
45894,2021-08,Montana,Virginia,2917,0.0,0,1773,31
45895,2021-08,Montana,Washington,34688,9332.0,0,4443,31
45896,2021-08,Nebraska,Arizona,13835,7097.0,31201,4005,31
45897,2021-08,Nebraska,California,2898,0.0,0,12218,31
45898,2021-08,Nebraska,Colorado,34765,16073.0,87398,4186,31
45899,2021-08,Nebraska,Florida,4123,1922.0,1941,9362,31
45900,2021-08,Nebraska,Georgia,19116,3450.0,36867,1642,31
45901,2021-08,Nebraska,Illinois,30019,7827.0,0,4950,31
45902,2021-08,Nebraska,Kentucky,57,0.0,0,614,31
45903,2021-08,Nebraska,Louisiana,31,0.0,0,841,31
45904,2021-08,Nebraska,Maryland,36,0.0,0,1025,31
45905,2021-08,Nebraska,Massachusetts,185,378.0,0,1282,31
45906,2021-08,Nebraska,Michigan,4237,0.0,0,1953,31
45907,2021-08,Nebraska,Minnesota,10059,0.0,0,1226,31
45908,2021-08,Nebraska,Missouri,4453,2331.0,0,950,31
45909,2021-08,Nebraska,Nevada,13077,9729.0,24999,5529,31
45910,2021-08,Nebraska,New York,1334,0.0,0,3184,31
45911,2021-08,Nebraska,North Carolina,7898,50.0,7547,1826,31
45912,2021-08,Nebraska,Ohio,14,0.0,0,689,31
45913,2021-08,Nebraska,Pennsylvania,3,0.0,0,1088,31
45914,2021-08,Nebraska,South Carolina,85,0.0,0,865,31
45915,2021-08,Nebraska,Tennessee,655,3.0,0,1150,31
45916,2021-08,Nebraska,Texas,24820,4163.0,57007,9295,31
45917,2021-08,Nebraska,Utah,5718,0.0,0,1680,31
45918,2021-08,Nebraska,Virginia,2653,496.0,0,3137,31
45919,2021-08,Nebraska,Washington,6147,392.0,2471,2736,31
45920,2021-08,Nevada,Alabama,2413,846.0,409,3489,31
45921,2021-08,Nevada,Alaska,662,270.0,0,2304,31
45922,2021-08,Nevada,Arizona,83082,52098.0,44687,4508,31
45923,2021-08,Nevada,Arkansas,3120,0.0,0,6464,31
45924,2021-08,Nevada,California,432600,334029.0,21421,17008,31
45925,2021-08,Nevada,Colorado,116656,86121.0,9245,8301,31
45926,2021-08,Nevada,Connecticut,3935,0.0,0,2297,31
45927,2021-08,Nevada,Florida,56665,38917.0,20796,45640,31
45928,2021-08,Nevada,Georgia,70526,39436.0,20732,10974,31
45929,2021-08,Nevada,Hawaii,29965,130849.0,1935,10914,31
45930,2021-08,Nevada,Idaho,9467,5822.0,0,2430,31
45931,2021-08,Nevada,Illinois,125742,83984.0,52310,24395,31
45932,2021-08,Nevada,Indiana,19924,11103.0,10646,12969,31
45933,2021-08,Nevada,Iowa,8018,0.0,0,3751,31
45934,2021-08,Nevada,Kansas,2879,0.0,0,2958,31
45935,2021-08,Nevada,Kentucky,18725,4148.0,0,9906,31
45936,2021-08,Nevada,Louisiana,10785,7088.0,2899,6035,31
45937,2021-08,Nevada,Maine,37,0.0,0,2410,31
45938,2021-08,Nevada,Maryland,27474,67988.0,11476,6498,31
45939,2021-08,Nevada,Massachusetts,16553,5127.0,6927,7143,31
45940,2021-08,Nevada,Michigan,58281,4269.0,11167,10371,31
45941,2021-08,Nevada,Minnesota,49043,3143.0,6006,6601,31
45942,2021-08,Nevada,Missouri,45923,52689.0,23393,10511,31
45943,2021-08,Nevada,Montana,8831,0.0,0,5178,31
45944,2021-08,Nevada,Nebraska,13281,7689.0,4286,5529,31
45945,2021-08,Nevada,Nevada,51759,100521.0,1185,2070,31
45946,2021-08,Nevada,New Hampshire,35,0.0,0,2356,31
45947,2021-08,Nevada,New Jersey,35106,4143.0,2941,8908,31
45948,2021-08,Nevada,New Mexico,12265,11354.0,0,1759,31
45949,2021-08,Nevada,New York,31838,2576.0,10343,17773,31
45950,2021-08,Nevada,North Carolina,52675,11166.0,79245,17817,31
45951,2021-08,Nevada,North Dakota,4546,0.0,0,4581,31
45952,2021-08,Nevada,Ohio,21506,24514.0,6725,10964,31
45953,2021-08,Nevada,Oklahoma,12615,6095.0,0,6358,31
45954,2021-08,Nevada,Oregon,43193,30747.0,9477,5496,31
45955,2021-08,Nevada,Pennsylvania,24940,3714.0,14047,14872,31
45956,2021-08,Nevada,Rhode Island,146,0.0,0,2363,31
45957,2021-08,Nevada,South Carolina,90,0.0,0,5908,31
45958,2021-08,Nevada,South Dakota,2706,0.0,0,1947,31
45959,2021-08,Nevada,Tennessee,23745,43741.0,5253,12563,31
45960,2021-08,Nevada,Texas,267031,178801.0,72559,39887,31
45961,2021-08,Nevada,Utah,51935,38322.0,136,2570,31
45962,2021-08,Nevada,Virginia,16427,1939.0,14083,12548,31
45963,2021-08,Nevada,Washington,110121,108051.0,144,11589,31
45964,2021-08,Nevada,Wisconsin,20463,15679.0,3332,10727,31
45965,2021-08,New Hampshire,Alabama,39,0.0,0,1051,31
45966,2021-08,New Hampshire,California,7,185.0,0,2607,31
45967,2021-08,New Hampshire,Colorado,109,0.0,0,1729,31
45968,2021-08,New Hampshire,Florida,9276,486.0,0,11003,31
45969,2021-08,New Hampshire,Georgia,2,0.0,0,952,31
45970,2021-08,New Hampshire,Illinois,11337,2137.0,0,2524,31
45971,2021-08,New Hampshire,Louisiana,1,0.0,0,1371,31
45972,2021-08,New Hampshire,Maryland,15651,1373.0,0,377,31
45973,2021-08,New Hampshire,Massachusetts,426,0.0,0,109,31
45974,2021-08,New Hampshire,Michigan,16,0.0,0,714,31
45975,2021-08,New Hampshire,Missouri,72,0.0,0,1236,31
45976,2021-08,New Hampshire,Nevada,204,0.0,0,4851,31
45977,2021-08,New Hampshire,New York,332,0.0,0,191,31
45978,2021-08,New Hampshire,North Carolina,6504,0.0,0,1474,31
45979,2021-08,New Hampshire,Ohio,49,0.0,0,628,31
45980,2021-08,New Hampshire,Pennsylvania,6304,625.0,0,913,31
45981,2021-08,New Hampshire,Tennessee,589,0.0,0,3041,31
45982,2021-08,New Hampshire,Texas,207,0.0,0,4843,31
45983,2021-08,New Hampshire,Virginia,11309,0.0,0,1230,31
45984,2021-08,New Jersey,Alaska,3947,2178.0,0,3370,31
45985,2021-08,New Jersey,Arizona,25961,11725.0,132721,6399,31
45986,2021-08,New Jersey,California,126019,2373180.0,302265,27266,31
45987,2021-08,New Jersey,Colorado,37808,170259.0,151272,1605,31
45988,2021-08,New Jersey,Florida,369327,69968.0,61819,39891,31
45989,2021-08,New Jersey,Georgia,80341,73214.0,86863,8688,31
45990,2021-08,New Jersey,Hawaii,9361,68814.0,32884,9866,31
45991,2021-08,New Jersey,Illinois,50820,48196.0,9144,2130,31
45992,2021-08,New Jersey,Indiana,3779,0.0,0,1290,31
45993,2021-08,New Jersey,Kentucky,7179,0.0,0,1707,31
45994,2021-08,New Jersey,Louisiana,8212,2694.0,7473,3501,31
45995,2021-08,New Jersey,Maine,7701,0.0,0,2546,31
45996,2021-08,New Jersey,Massachusetts,31807,34205.0,83,1428,31
45997,2021-08,New Jersey,Michigan,20664,2697.0,0,4899,31
45998,2021-08,New Jersey,Minnesota,15460,4268.0,16340,5040,31
45999,2021-08,New Jersey,Missouri,2512,0.0,0,1964,31
46000,2021-08,New Jersey,Montana,3459,0.0,0,1882,31
46001,2021-08,New Jersey,Nevada,35810,25173.0,62046,8908,31
46002,2021-08,New Jersey,New Jersey,155,0.0,0,88,31
46003,2021-08,New Jersey,New York,6836,0.0,0,1169,31
46004,2021-08,New Jersey,North Carolina,54852,11967.0,12887,4329,31
46005,2021-08,New Jersey,Ohio,15087,9602.0,0,1734,31
46006,2021-08,New Jersey,Oregon,10830,6842.0,73537,4868,31
46007,2021-08,New Jersey,Pennsylvania,3852,0.0,0,638,31
46008,2021-08,New Jersey,Puerto Rico,52106,435392.0,18857,9602,31
46009,2021-08,New Jersey,Rhode Island,746,0.0,0,160,31
46010,2021-08,New Jersey,South Carolina,32139,0.0,0,6342,31
46011,2021-08,New Jersey,South Dakota,1581,0.0,0,1489,31
46012,2021-08,New Jersey,Tennessee,18360,3949.0,0,3821,31
46013,2021-08,New Jersey,Texas,89609,1165313.0,263516,14304,31
46014,2021-08,New Jersey,U.S. Virgin Islands,6936,0.0,0,3268,31
46015,2021-08,New Jersey,Utah,9090,4924.0,3312,3938,31
46016,2021-08,New Jersey,Vermont,1752,0.0,0,266,31
46017,2021-08,New Jersey,Virginia,21483,16897.0,4599,1957,31
46018,2021-08,New Jersey,Washington,29641,27816.0,162974,7206,31
46019,2021-08,New Jersey,Wisconsin,247,0.0,0,799,31
46020,2021-08,New Jersey,Wyoming,473,0.0,0,1874,31
46021,2021-08,New Mexico,Arizona,24714,13979.0,0,2673,31
46022,2021-08,New Mexico,California,20025,7474.0,0,8165,31
46023,2021-08,New Mexico,Colorado,21014,6555.0,0,3323,31
46024,2021-08,New Mexico,Florida,57,0.0,0,5869,31
46025,2021-08,New Mexico,Georgia,12760,3957.0,0,1269,31
46026,2021-08,New Mexico,Illinois,12527,1578.0,0,5593,31
46027,2021-08,New Mexico,Indiana,85,198.0,0,1161,31
46028,2021-08,New Mexico,Louisiana,13,0.0,0,1014,31
46029,2021-08,New Mexico,Maryland,1417,12.0,0,1670,31
46030,2021-08,New Mexico,Minnesota,1973,0.0,0,1962,31
46031,2021-08,New Mexico,Missouri,225,27.0,0,2370,31
46032,2021-08,New Mexico,Nebraska,18,0.0,0,725,31
46033,2021-08,New Mexico,Nevada,11714,4900.0,0,1759,31
